timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323195724749749,587,220,123,4
20260323195725753366,587,220,123,5
20260323195726755193,595,220,125,5
20260323195727753557,587,220,123,5
20260323195728755851,587,220,123,5
20260323195729755610,587,220,123,5
20260323195730756621,587,220,123,5
20260323195731757765,589,220,124,5
20260323195732757389,595,220,125,5
20260323195733758589,587,220,123,5
20260323195734759259,587,220,123,5
20260323195735759590,587,220,123,5
20260323195736760829,588,220,123,5
20260323195737762844,591,220,124,5
20260323195738764252,596,220,125,5
20260323195739766034,587,220,123,5
20260323195740766966,587,220,123,5
20260323195741769006,587,220,123,5
20260323195742770438,587,220,123,5
20260323195743770402,587,220,123,5
20260323195744773593,595,220,125,5
20260323195745771642,587,220,123,5
20260323195746772621,587,220,123,5
20260323195747773106,587,220,123,5
20260323195748774618,587,220,123,5
20260323195749775193,588,220,123,5
20260323195750777853,595,220,125,5
20260323195751781404,587,220,123,5
20260323195752781746,587,220,123,5
20260323195753782275,587,220,123,5
20260323195754782503,587,220,123,6
20260323195755782537,589,220,124,6
20260323195756783911,595,220,125,6
20260323195757783865,587,220,123,6
20260323195758789596,587,220,123,6
20260323195759787792,587,220,123,6
20260323195800787956,587,220,123,6
20260323195801787657,591,220,124,6
20260323195802789330,595,220,125,6
20260323195803791522,587,220,123,6
20260323195804794172,587,220,123,6
20260323195805796106,587,220,123,6
20260323195806795257,587,220,123,6
20260323195807795582,587,220,123,6
20260323195808798048,595,220,125,6
20260323195809808965,587,220,123,6
20260323195810799078,586,220,123,6
20260323195811800035,587,220,123,6
20260323195812803345,587,220,123,6
20260323195813802152,587,220,123,6
20260323195814804768,595,220,125,6
20260323195815807558,587,220,123,6
20260323195816807821,586,220,123,6
20260323195817807828,586,220,123,6
20260323195818808674,587,220,123,6
20260323195819809421,589,220,123,6
20260323195820809354,595,220,125,6
20260323195821811799,587,220,123,6
20260323195822812410,587,220,123,6
20260323195823817334,587,220,123,7
20260323195824814872,587,220,123,7
20260323195825817102,591,220,124,7
20260323195826817493,595,220,125,7
20260323195827818837,587,220,123,7
20260323195828818456,587,220,123,7
20260323195829820281,587,220,123,7
20260323195830821526,587,220,123,7
20260323195831822960,587,220,123,7
20260323195832823998,596,220,125,7
20260323195833825038,587,220,123,7
20260323195834826394,587,220,123,7
20260323195835826858,587,220,123,7
20260323195836828768,587,220,123,7
20260323195837831537,587,220,123,7
20260323195838831367,595,220,125,7
20260323195839831271,587,220,123,7
20260323195840833049,586,220,123,7
20260323195841834597,587,220,123,7
20260323195842834912,586,220,123,7
20260323195843835912,588,220,124,7
20260323195844838183,595,220,125,7
20260323195845841994,586,220,123,7
20260323195846841570,586,220,123,7
20260323195847841648,587,220,123,7
20260323195848847106,586,220,123,7
20260323195849842010,593,220,125,7
20260323195850843475,594,220,125,7
20260323195851848048,587,220,123,7
20260323195852844887,587,220,123,8
20260323195853844584,586,220,123,8
20260323195854847516,586,220,123,8
20260323195855852208,587,220,123,8
20260323195856847489,594,220,125,8
20260323195857853380,587,220,123,8
20260323195858853737,587,220,123,8
20260323195859863513,587,220,123,8
20260323195900854840,586,220,123,8
20260323195901855354,587,221,123,8
20260323195902856586,594,221,125,8
20260323195903856167,586,221,123,8
20260323195904858149,586,221,123,8
20260323195905860003,586,221,123,8
20260323195906861328,586,221,123,8
20260323195907861480,588,221,124,8
20260323195908863156,594,220,125,8
20260323195909864063,586,221,123,8
20260323195910865780,586,221,123,8
20260323195911867841,586,221,123,8
20260323195912867654,586,221,123,8
20260323195913864095,589,220,124,8
20260323195914869098,595,220,125,8
20260323195915870014,586,220,123,8
20260323195916871174,586,220,123,8
20260323195917872535,587,220,123,8
20260323195918873713,587,220,123,8
20260323195919875830,587,220,123,8
20260323195920875778,594,220,125,8
20260323195921878312,587,220,123,9
20260323195922879254,587,220,123,9
20260323195923879719,587,220,123,9
20260323195924882378,586,220,123,9
20260323195925880115,587,220,123,9
20260323195926882831,595,220,125,9
20260323195927882824,587,220,123,9
20260323195928883404,587,220,123,9
20260323195929883446,587,220,123,9
20260323195930885405,587,220,123,9
20260323195931887766,589,220,124,9
20260323195932888787,595,220,125,9
20260323195933889191,587,220,123,9
20260323195934890372,587,220,123,9
20260323195935892267,587,220,123,9
20260323195936893362,587,220,123,9
20260323195937895134,590,220,124,9
20260323195938898464,595,220,125,9
20260323195939898350,587,220,123,9
20260323195940897371,586,220,123,9
20260323195941899521,587,220,123,9
20260323195942901309,587,220,123,9
20260323195943902911,586,220,123,9
20260323195944902247,594,220,125,9
20260323195945902049,587,220,123,9
20260323195946904855,586,220,123,9
20260323195947904010,587,220,123,9
20260323195948904261,587,220,123,9
20260323195949907354,587,220,123,9
20260323195950909557,595,220,125,10
20260323195951908990,587,220,123,10
20260323195952908453,586,220,123,10
20260323195953910167,586,220,123,10
20260323195954911531,586,220,123,10
20260323195955914250,589,220,124,10
20260323195956915142,595,220,125,10
20260323195957918067,587,220,123,10
20260323195958919516,587,220,123,10
20260323195959920117,587,220,123,10
20260323200000922797,587,220,123,10
20260323200001924413,590,220,124,10
20260323200002923924,594,220,125,10
20260323200003924390,587,220,123,10
20260323200004925766,586,220,123,10
20260323200005926423,587,220,123,10
20260323200006927048,587,220,123,10
20260323200007927268,587,220,123,10
20260323200008929017,595,220,125,10
20260323200009929286,586,220,123,10
20260323200010930426,586,220,123,10
20260323200011931375,586,220,123,10
20260323200012931998,586,220,123,10
20260323200013934974,587,220,123,10
20260323200014936182,594,220,125,10
20260323200015931582,586,220,123,10
20260323200016938326,586,220,123,10
20260323200017936108,586,220,123,10
20260323200018937973,586,220,123,10
20260323200019938846,588,220,124,11
20260323200020939438,594,221,125,11
20260323200021941092,586,221,123,11
20260323200022940148,586,221,123,11
20260323200023941607,586,221,123,11
20260323200024944116,586,221,123,11
20260323200025944412,590,220,124,11
20260323200026946251,594,221,125,11
20260323200027957157,586,220,123,11
20260323200028948752,586,220,123,11
20260323200029950313,586,220,123,11
20260323200030950148,586,221,123,11
20260323200031952224,586,221,123,11
20260323200032953864,594,221,125,11
20260323200033955414,586,221,123,11
20260323200034956838,586,221,123,11
20260323200035958717,586,221,123,11
20260323200036959050,586,221,123,11
20260323200037960374,587,221,123,11
20260323200038966664,594,220,125,11
20260323200039963264,586,220,123,11
20260323200040966321,586,220,123,11
20260323200041967435,586,220,123,11
20260323200042970308,586,220,123,11
20260323200043969945,588,220,124,11
20260323200044970172,594,220,125,11
20260323200045970901,586,220,123,11
20260323200046973890,586,220,123,11
20260323200047972435,586,220,123,11
20260323200048975135,586,220,123,12
20260323200049974419,586,220,123,12
20260323200050976468,594,220,125,12
20260323200051975719,587,220,123,12
20260323200052978708,587,220,123,12
20260323200053978528,587,220,123,12
20260323200054980581,587,220,123,12
20260323200055980851,587,220,123,12
20260323200056983324,594,220,125,12
20260323200057983032,587,220,123,12
20260323200058984880,586,220,123,12
20260323200059984240,587,220,123,12
20260323200100986047,587,220,123,12
20260323200101988257,587,220,123,12
20260323200102989376,594,221,125,12
20260323200103988557,586,220,123,12
20260323200104990271,587,220,123,12
20260323200105994015,587,220,123,12
