timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323201923627009,589,221,124,37
20260323201924627660,589,221,124,37
20260323201925630563,589,220,124,37
20260323201926630506,597,221,126,37
20260323201927633046,589,221,124,37
20260323201928633194,589,220,124,37
20260323201929633853,589,221,124,37
20260323201930635795,589,221,124,37
20260323201931634484,589,220,124,37
20260323201932636997,597,220,126,37
20260323201933638349,590,220,124,37
20260323201934640139,589,221,124,37
20260323201935639855,589,221,124,37
20260323201936641579,588,221,124,37
20260323201937642051,589,221,124,37
20260323201938641413,597,221,126,38
20260323201939642238,589,221,124,38
20260323201940644356,589,221,124,38
20260323201941645458,589,221,124,38
20260323201942646607,589,221,124,38
20260323201943648214,589,221,124,38
20260323201944648592,597,221,126,38
20260323201945650822,588,221,124,38
20260323201946651771,586,221,123,38
20260323201947659522,586,221,123,38
20260323201948654134,586,221,123,38
20260323201949658965,587,221,123,38
