timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323201015850045,587,220,123,18
20260323201016851747,587,220,123,18
20260323201017856360,587,220,123,18
20260323201018857024,587,220,123,18
20260323201019857315,587,220,123,18
20260323201020884526,595,220,125,18
20260323201021860477,587,220,123,18
20260323201022863205,587,220,123,18
20260323201023864972,586,220,123,18
20260323201024864931,587,220,123,18
20260323201025868983,587,220,123,18
20260323201026869213,594,220,125,18
20260323201027873354,587,220,123,19
20260323201028869439,587,220,123,19
20260323201029872073,587,220,123,19
20260323201030876805,586,220,123,19
20260323201031872636,588,220,124,19
20260323201032876980,595,220,125,19
20260323201033875913,587,220,123,19
20260323201034880542,587,220,123,19
20260323201035880892,587,220,123,19
20260323201036880813,587,220,123,19
20260323201037883797,587,220,123,19
20260323201038886633,596,220,125,19
20260323201039886920,587,220,123,19
20260323201040886429,587,220,123,19
20260323201041885484,587,220,123,19
20260323201042887464,587,220,123,19
20260323201043890787,587,220,123,19
20260323201044891141,595,220,125,19
20260323201045891419,587,220,123,19
20260323201046892101,587,220,123,19
20260323201047892462,587,220,123,19
20260323201048894953,587,220,123,19
20260323201049896906,587,220,123,19
20260323201050896066,594,220,125,19
20260323201051899339,587,220,123,19
20260323201052900872,587,220,123,19
20260323201053902504,587,220,123,19
20260323201054902649,587,220,123,19
20260323201055903660,588,220,123,19
20260323201056906307,595,220,125,20
20260323201057907484,587,220,123,20
20260323201058904502,587,220,123,20
20260323201059907837,587,220,123,20
20260323201100910337,587,220,123,20
20260323201101912198,587,220,123,20
20260323201102911837,596,220,125,20
20260323201103911973,587,220,123,20
20260323201104911281,587,220,123,20
20260323201105914414,587,220,123,20
20260323201106914983,587,220,123,20
20260323201107917490,587,220,123,20
20260323201108919634,595,220,125,20
20260323201109917897,587,220,123,20
20260323201110922264,587,220,123,20
20260323201111921036,587,220,123,20
20260323201112920173,587,220,123,20
20260323201113923323,587,220,123,20
20260323201114922721,595,220,125,20
20260323201115923226,587,220,123,20
20260323201116924243,587,220,123,20
20260323201117924562,587,220,123,20
20260323201118924779,587,220,123,20
20260323201119927757,588,220,123,20
20260323201120927861,595,220,125,20
20260323201121931542,587,220,123,20
20260323201122929411,587,220,123,20
20260323201123930706,587,220,123,20
20260323201124930374,587,220,123,20
20260323201125931375,587,220,123,21
20260323201126932947,595,220,125,21
20260323201127934042,587,220,123,21
20260323201128939268,587,220,123,21
20260323201129938331,587,221,123,21
20260323201130936764,586,221,123,21
20260323201131939908,586,221,123,21
20260323201132943946,594,221,125,21
20260323201133947762,587,221,123,21
20260323201134945518,587,220,123,21
20260323201135949552,587,220,123,21
20260323201136950259,587,220,123,21
20260323201137947464,587,220,123,21
20260323201138953851,595,220,125,21
20260323201139955147,587,220,123,21
20260323201140954269,587,220,123,21
20260323201141959729,587,220,123,21
20260323201142957060,587,220,123,21
20260323201143958624,588,220,123,21
20260323201144961434,595,220,125,21
20260323201145963432,587,220,123,21
20260323201146964087,587,220,123,21
20260323201147963884,587,220,123,21
20260323201148976553,587,220,123,21
20260323201149965418,586,221,123,21
20260323201150967625,595,221,125,21
20260323201151969282,587,220,123,21
20260323201152965767,587,220,123,21
20260323201153968986,587,220,123,21
20260323201154969862,587,220,123,22
20260323201155978372,587,220,123,22
20260323201156975142,595,220,125,22
20260323201157976493,587,220,123,22
20260323201158977436,587,220,123,22
20260323201159982790,587,220,123,22
20260323201200979401,587,220,123,22
20260323201201978150,587,220,123,22
20260323201202979645,595,220,125,22
20260323201203979758,587,220,123,22
20260323201204980525,587,220,123,22
20260323201205978411,587,220,123,22
20260323201206982097,587,220,123,22
20260323201207983019,587,220,123,22
20260323201208982805,595,220,125,22
20260323201209984985,587,220,123,22
20260323201210984068,587,220,123,22
20260323201211985790,587,220,123,22
20260323201212986422,587,220,123,22
20260323201213999972,587,220,123,22
20260323201214989345,595,220,125,22
20260323201215989107,587,220,123,22
20260323201216994279,587,220,123,22
20260323201217991884,587,220,123,22
20260323201218995141,587,220,123,22
20260323201219995208,587,220,123,22
20260323201220996157,594,220,125,22
20260323201221999337,587,220,123,22
20260323201222996040,586,221,123,22
20260323201223997025,586,221,123,23
20260323201224996892,586,221,123,23
20260323201226060280,594,221,125,23
20260323201227062389,587,220,123,23
20260323201228002098,587,220,123,23
20260323201228996497,587,220,123,23
20260323201229998877,587,221,123,23
20260323201230999498,587,221,123,23
20260323201232000437,587,221,123,23
20260323201233003091,594,221,125,23
20260323201234003936,586,221,123,23
20260323201235004965,586,221,123,23
20260323201236005361,586,221,123,23
20260323201237007599,586,221,123,23
20260323201238012313,587,221,124,23
20260323201239010670,594,221,125,23
20260323201240011349,586,221,123,23
20260323201241011638,586,221,123,23
20260323201242013632,586,221,123,23
20260323201243013491,586,221,123,23
20260323201244016389,587,221,123,23
20260323201245017478,594,221,125,23
20260323201246016533,586,221,123,23
20260323201247018574,586,221,123,23
20260323201248019397,586,221,123,23
20260323201249020013,586,221,123,23
20260323201250021313,586,221,123,23
20260323201251022960,593,221,125,23
20260323201252024190,586,221,123,23
20260323201253025457,586,221,123,24
20260323201254025880,586,221,123,24
20260323201255027390,586,221,123,24
20260323201256025365,586,221,123,24
20260323201257028359,594,221,125,24
20260323201258029464,586,221,123,24
20260323201259030803,586,221,123,24
20260323201300032022,586,221,123,24
20260323201301034322,587,221,124,24
20260323201302034024,595,221,125,24
20260323201303035723,586,221,123,24
20260323201304045366,586,221,123,24
20260323201305037372,586,221,123,24
20260323201306039464,586,221,123,24
20260323201307040909,586,221,123,24
20260323201308042096,594,221,125,24
