timestamp,current_mA,voltage_V,power_active_W,energy_counter_Wh
20260323202236634713,515,221,107,4
20260323202237635577,516,221,107,4
20260323202238636943,515,221,107,4
20260323202239634994,515,221,107,4
20260323202240637969,515,221,107,4
20260323202241644057,516,221,107,4
20260323202242641002,515,221,107,4
20260323202243640162,515,221,107,4
20260323202244641790,515,221,107,4
20260323202245642283,516,221,107,4
20260323202246644526,515,221,107,4
20260323202247646655,515,221,107,5
20260323202248648632,515,221,107,5
20260323202249653275,515,221,107,5
20260323202250650258,515,221,107,5
20260323202251650734,516,221,107,5
20260323202252650915,514,221,107,5
20260323202253653909,515,221,107,5
20260323202254654208,515,221,107,5
20260323202255655094,515,221,107,5
20260323202256656002,515,221,107,5
20260323202257657423,515,221,107,5
20260323202258658446,515,221,107,5
20260323202259658528,515,221,107,5
20260323202300660103,515,221,107,5
20260323202301661182,516,221,107,5
20260323202302661891,515,221,107,5
20260323202303661709,515,221,107,5
20260323202304664062,515,221,107,5
20260323202305664756,516,221,107,5
20260323202306665789,515,221,107,5
20260323202307666834,515,221,107,5
20260323202308667413,516,221,107,5
20260323202309670248,516,221,107,5
20260323202310670069,515,221,107,5
20260323202311673818,516,221,107,5
20260323202312671723,515,221,107,5
20260323202313675403,515,221,107,5
20260323202314675134,515,221,107,5
20260323202315676966,515,221,107,5
20260323202316676571,515,221,107,5
20260323202317677462,515,221,107,5
20260323202318677726,515,221,107,5
20260323202319679128,515,221,107,5
20260323202320679139,515,221,107,6
20260323202321680840,516,221,107,6
20260323202322681252,515,221,107,6
20260323202323682927,516,221,107,6
20260323202324683715,516,221,107,6
20260323202325685215,515,221,107,6
20260323202326685200,515,221,107,6
20260323202327685362,515,221,107,6
20260323202328687177,515,221,107,6
20260323202329688780,516,221,107,6
20260323202330688450,515,221,107,6
20260323202331689512,516,221,107,6
20260323202332690462,515,221,107,6
20260323202333692981,515,221,107,6
20260323202334693245,515,221,107,6
20260323202335693369,515,221,107,6
20260323202336694458,515,221,107,6
20260323202337696420,516,221,107,6
20260323202338695467,516,221,107,6
20260323202339696228,516,221,107,6
20260323202340696907,515,221,107,6
20260323202341698974,516,221,107,6
20260323202342699800,515,221,107,6
20260323202343702184,516,221,107,6
20260323202344701431,515,221,107,6
20260323202345703735,515,221,107,6
20260323202346705056,516,221,107,6
20260323202347704941,516,221,107,6
20260323202348708320,516,221,107,6
20260323202349708736,516,221,107,6
20260323202350709350,515,221,107,6
20260323202351709889,516,221,107,6
20260323202352710287,516,220,107,6
20260323202353712508,516,220,107,6
20260323202354712297,516,221,107,7
20260323202355713316,516,221,107,7
20260323202356714301,516,221,107,7
20260323202357715369,516,221,107,7
20260323202358716158,516,221,107,7
